id,text,average,label
1159534894793539585,@USER Innit tho☹ I mean everyone talks shit everywhere but the amount of shit talking in England is just...🙄🤦🏻‍♀️🤬,0.552639379808476,3
1159539211290198017,@USER Didn't think that way shit 😝,0.5085815208596,3
1159566230874992644,@USER It’s people like you that make America a shit hole,0.5329289160354684,3
1159566301775441928,@USER Do people still do that shit 🤷‍♀️,0.5532818968777418,3
1159574413584453632,@USER Shit up. Like shit on the roof,0.5871153311514873,3
1159575919255855105,@USER Going up as fucking champions starting Saturday,0.6342024820660354,3
1159576846222032896,@USER Holy fuck the book thing got my heart 🤧🥺,0.5349962534235022,3
1159577119598555147,August September &amp; October 🤦🏾‍♀️worst 3 months of my life no lie 💯 every year this shit hits different,0.567411111496962,3
1159577504937627649,@USER no ones watching that shit,0.5531709981517555,3
1159585239339012096,my mom seriously jus bit my arm and it fucking hurts,0.524789708673724,3
1159585617459724292,@USER And on top of that my shit is literally 97 k I made it 7 years ago,0.6322786748621625,3
1159587738229735424,My bangs poke the living shit out of my eyes.😂💀,0.5442150310404431,3
1159589316009418753,mfs got a lot of shit to say bout lives they aint never lived.,0.5457717798199567,3
1159601207012483073,@USER what is this shit Chinese music,0.5734195400523973,3
1159603951228129285,teens are the worst,0.6863617724274358,3
1159613785784668162,@USER Oh it's a must. People say a bunch of shit that they think you want to hear but somehow watching shows... They can't hide it,0.5236273124300133,3
1159614934755377152,@USER @USER The world is full of stupid people wii guns,0.5113469651109841,3
1159615366588456961,Imagine exchanging a bunch of shit for game stop credit and then they go out of business,0.5227813136179111,3
1159618088909844482,I'm unhappy as shit even visiting my family anymore,0.6111871640895533,3
1159619490000146432,@USER They really allowing the shit 🤢,0.5833276277485971,3
1159623310965202944,@USER They stadium garbage lmao shit don’t even compare to ours,0.5059199667704269,3
1159625948980887552,@USER So we can shit on it together on Kast,0.6147017706397118,3
1159628389931556865,@USER Worse traffic I’ve legit ever seen in my fucking life,0.5112288401082261,3
1159639165455220736,@USER And we wonder how the nazis got away worh the shit they did. Just see @USER,0.5837872503795121,3
1159639500932431872,I just seen the worst fucking tik tok of my life,0.5904712143123307,3
1159646433965985792,It's like mass shootings is the reg in this shit hole country! Smh,0.6424433687314925,3
1159654528968474624,@USER Government is a bunch of bitches.,0.5566733455704121,3
1159655292272988160,I’ve been told it’s all my fault I’ve been talk my life means nothing I could give up this shit so fast,0.5302753990941879,3
1159661869096820738,@USER @USER No it will be a shit country that the rest of the world despises. Go to Hell.,0.5040646673496831,3
1159663399564918785,@USER @USER @USER Break the lawn this shit happens.,0.5811377721784262,3
1159666084695465984,@USER @USER The end of the fucking world #MPN #NowUnited #Uniters,0.5456027338980517,3
1159673340291899392,@USER They picked THE worst scorpios for this shit smh.,0.5531197343311026,3
1159681970575749121,The game fucking stinks,0.524204275823527,3
1159685696854155264,@USER talking that shit on “Bogus Charms.” #PortOfMiami2,0.5521556117198277,3
1159688110575194112,everyone really is the worst,0.6500562136021677,3
825108852169322502,any day this shit can take off and i'm patiently waiting 🙏🏾,0.5033994695913332,3
1160725199937003521,@1KeithStallings Play That Shit At My Funeral,0.5456634789568805,3
1160727251370930176,welp we got new floors and they unplugged my fridge its MOLDY as shit might actually have to come tomorrow amd bleach the shit out of it 😞,0.5582560827978401,3
1160730682454360064,@USER The game is actually dog shit. Worst cod I think I've played.,0.5546745685017898,3
1160731143848833029,@USER look at the shit that got sent,0.5847229661381038,3
1160731156473679872,@USER Say that shit!!! We the shit 🤪🤸🏽‍♀️,0.6297065671839565,3
1160607057306902529,Dc Parking might be the worst shit ever,0.6316799976120415,3
1160740095126843392,@USER @USER Must be a Florida thing bc we say that shit in ny,0.5615118600426128,3
1160753302755303426,@USER Whole lot of Gang Shit,0.5265863916011627,3
1160755521084805120,@USER I do believe that Fucked Up Crime Family is using the auto-russia-bot system. 🖕🖕🖕🖕🖕,0.6402181480494278,3
1160760491586859014,@USER I would’ve crashed my car and let the shit explode,0.5589467997749674,3
1160762815704993793,wow my blood is really the fucking bop of the century,0.5165151615474252,3
1160776140186779648,@USER This is true... I work at a sex shop and they do say shit like this,0.5511488870042037,3
1160613721904836609,If my family finds my Twitter my shit is getting rocked LMAO,0.5890754921338273,3
1160780045113319425,@USER Saving lives and shit.,0.5675544854722808,3
1160783186705543168,"@USER True asf, but we create a lot of unnecessary shit in our head on a daily 🤷🏽‍♂️💆🏽‍♂️🍾",0.5573957275194588,3
1160786848496660480,"@USER @USER No, it hasn't. The fucking criminal republican governor lied.",0.5573655396345383,3
1160787263950925824,"Nut ass dryer shrinking my clothes, shirt can’t even go past the top of my pants 🤦🏿‍♂️",0.5002530322297971,3
1160789859910344705,@USER What the hell is this... This is sorcery. Humans can't do this shit.,0.5237018484086422,3
1160793870369792000,if ferdinand von aegir doesn't stop with that fucking voice line though i swear to god,0.5847099998025009,3
1160794687529205760,"@USER We don't give a shit that they're Jewish, we give a shit that they're conducting an illegal occupation of another country.",0.5448027584834735,3
1160726645440823297,@USER @USER It's time for able veterans to fill ranks and stop this shit.,0.5671390897540436,3
1160821963155300352,And I got shit on for it 🙃😢,0.5267153853085723,3
1160834416555380737,@USER that shit takes too long,0.5509992699635002,3
1160854435771244545,how did one have sex in period europe when no one showered and would throw their shit on the streets ew,0.5045299153680131,3
1160855652052418560,@USER I mean I guess i ain’t got shit to do tomorrow,0.5587196895273926,3
1160863076574531584,A lot of shit Broke my Heart💔 but fixed my Vision😎,0.5125389181234291,3
1160868910238973952,@USER Shit it's August already... FUCK,0.5477202480678605,3
1160871350887522304,"@USER ha ha ha,,idiot terroist country spreading fake news to feel happy &amp; pakistani fools beliveing it..what a country with fools...",0.5905237145819819,3
1160870360939524104,"@USER Does it make any sense..  You keep on spreading rumour.  Nobody gives fuck out of it, beggars",0.5097264885371365,3
1160871162689327104,"The GOP is now the RRP, Racist Republican Party",0.5998489095837909,3
1160889706038648832,Every 50p with that shit new Brexit design must be removed from circulation.,0.5498141812170698,3
1160900653096591361,@USER That shit is terrible,0.5154352902200461,3
1160900732662534144,@USER that shit go hard💯🧢🚫🔥,0.5464640877952422,3
1160903651520602113,"@USER @USER IMHO, that is straight up child abuse!  This crap MUST stop!!",0.582745319326078,3
1161077064889487360,@USER Landlords are the worst bruh,0.6502030066101718,3
1161077249933811712,@713stoner this happen to me. my calf started spazzing the nigga started massaging my leg and shit,0.5378381585247032,3
1161079178797694976,my mental health is shit and it sucks having literally nobody who cares,0.5232144495031184,3
1161083218763931654,These 36 -48 hour days be dumb long. But ain’t nothing like getting shit done 😩,0.5101172860679384,3
1161085634334908418,@USER Are we surprised. Absolute disaster for the globe. How can we end this piece of shit administration 🤬🤬🤬,0.5618673034446245,3
1161086854768156672,@USER Story of my fucking life 🤦🏽‍♀️,0.5922659817890333,3
1161088473870163968,"I feel so fucking shit today, god fucking damn it and bloody fucking hell.",0.5023198247319212,3
1161091497401442304,Every game literally sucks I'm so damn bored and sad.,0.5709653056186926,3
1161096950382379008,@USER Almost everything written after 1930 is shit,0.5241472447866826,3
1161101677518184448,@USER Omg report that music executive to the fucking police that is some scary shit,0.5157916519687307,3
1161104273230520320,It is so fucking hot in my grandma's house. the ac doesn't fuckin work,0.5507104133168641,3
1161104386652692480,@USER the NFL fucking sucks! Love the sport LOVE the Raiders but the leagues corrupt and full of shit,0.5228792654334382,3
1161108228777881600,Lemme stop my shit on the TL for the night tan,0.5415595599367536,3
1161110277850587141,Talking Shit Quality Time Physical Touch Words of Affirmation Acts of Service,0.5267944175008155,3
1161109933951246336,Rip Live Got That Shit On My Face We Locked In 4Life BrahBrah,0.6233046927956541,3
1161127790579789824,@USER @USER Shit worst than I imagined,0.6327798089347206,3
1161134032194686976,@USER It's actually entertainment and im loving the shit out of it.,0.5240719630064332,3
1161141854991265792,learned alot of shit these past few days,0.5480895645762842,3
1161146610539253760,I hate @USER I ordered my food at 1 o’clock my shit still ain’t done yet 🤦🏿‍♂️,0.5321327129431992,3
1161157599842066432,@USER the end of the fucking word  chernobyl,0.5598722352502842,3
1161080719059443718,"Soon as you think they something different, they start doing some familiar shit.",0.5246667586978111,3
