id,text,average,label
1159533712079503361,@USER Trump is a fucking idiot his dementia is getting worse,0.8334315660070198,1
1159533739871002625,@USER @USER @USER This guys is dumb check his latest tweets he is sick,0.7129954339515537,1
1159535314995699715,i was the diagnosed with dumb bitch disease,0.7793218860129659,1
1159536048063619072,@USER Who the fuck is Guv,0.7125484726683862,1
1159536127713394693,@USER when fez was like “shut the f up. sit your manic ass down” i LIVE for that scene,0.7288965435179693,1
1159536404667518977,No I am serious you pussy come to my job and slap the shit out of me,0.7359980346481213,1
1159536782331076608,@USER Hahaha she’s just sick in the head,0.7436961811973314,1
1159538418801623041,&amp; I ooppp... yeah y’all cutting up😭I made the lil bitch I was taking care of her more than her bum ass daddy was🤧,0.7874093118833049,1
1159529877768409089,@USER sir!! Yo shit is fire as fuck! Remember me!,0.753965962312682,1
1159538724306333696,@USER Kamala is the new Hillary (as far as shit slinging.. AT her),0.7963069811914933,1
1159538738147528706,"sis can’t count on literally anyone anymore and it’s sad as fuck. oh btw sis is me, i am sis. 😣",0.7180091104294529,1
1159539210719846400,@USER bitch i got dope that i can't even smoke bc of it likeeee 😭😭😭😭,0.7037319454062105,1
1159539232366571521,@USER 😭😂 bitch bye. That shit is FACTS.,0.776407597320697,1
1159495589643608069,"Keep your feelings off the tl, yo girl hates that shit!",0.7633909623662494,1
1159539298657546240,Ain’t nothing wrong with that 😂Some of you should just accept you was a quick fuck. &amp; that’s okay 😂,0.7279859324667084,1
1159539303338262528,@USER What the fuck is she trying to demonstrate by trying her dog like that?? This bitch should be in jail 😡,0.8084596559183449,1
1159540024431431680,@USER yeah and lame ass twerking videos 🙄 how are you gonna cheat on me with a bitch who can’t even dance??,0.7478551534003235,1
1159540411221860352,Once you deal with a toxic nigga he will always fuck up your vibe!suh leave that shit to the next bitch,0.8052971001725071,1
1159540678587760641,@USER He was useless stupid guy,0.8006850314815515,1
1159540411679019014,if you told me i was ugly id be like you still wanna suck my dick though,0.7896385508877436,1
1159541064665063424,@USER @USER Shame the dog didn’t bite her bitch ass face.,0.7941589185890072,1
1159541514739027969,@USER @USER He ain’t drop not one bit... fuck what he talking bout,0.7460868498967582,1
1159541786198495232,ima eat whatever the FUCK I wanna eat,0.7105807122628627,1
1159541823968296967,@USER You’re the biggest piece of shit out there my dude,0.7800987600292983,1
1159542536903569410,@USER That's disgusting what sort of roll model is she teaching her kids those type of values awful parent vile,0.7227087389051107,1
1159542608021954561,@USER You fucking piece of shit!! Abusing your dog you want shooting with shit,0.7442142189918335,1
1159542624556109824,"Same, but fuck it. At least I ain't no broke nigga😊🤫💯👌🏽I wish I was pretty I’m tired of being this ugly",0.718328583545499,1
1159542922439811072,@USER The guy has 'child rapist' in his bio. Just gone report his sick ugly ass.,0.7927246876601195,1
1159542931197505537,@USER If you would shut up it won't happen keep it up and it will happen again so shut the hell up you idiot,0.7394733585945634,1
1159373530045153280,@USER what the fuck is wrong with u,0.7145969864162298,1
1159543254368624640,@USER @USER Seth you are a racist piece of shit,0.7423467822738162,1
1159543270827069440,@USER Fuck Off you unelected prick!,0.8225653355486369,1
1159543282445225985,You ever just been looking at the side of a nigga face and wanted to just punch his ass 🙄,0.7663406480310709,1
1159543337872953344,@USER Girl bye this shit ain’t cool when she don’t sleep and you tired asf 😂😂😂,0.7966626586146041,1
1159543947431051264,what the fuck is ex's hair,0.7355902979010379,1
1159328169658183685,me: *sneezes*   ed: yeeesssss burn those calories  me: bitch what the fuck,0.7490461619384161,1
1159545418528841728,@USER matt im gonna fucking nut in your mouth if you draw sans ty,0.7251698807182843,1
1159155694857310208,Be a shame if I took your bitch in a mesh crop top... 💁🏽‍♂️,0.7820254266679161,1
